id	match	title	describe_en	url
61909	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-HE	Low-power sections of deep dermis and subcutis show a dense lymphoid infiltrate cuffing an obliquely sectioned hair follicle and extending into the surrounding dermis and between adipocytes of the subcutaneous fat lobules. The follicular epithelium is largely intact without obvious folliculotropism or follicular mucinosis, and no necrosis or granulomas are seen. Cytologic detail is limited at this magnification. The deep periadnexal and subcutaneous distribution, with an EBER-positive cytotoxic infiltrate, is consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61909/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
61914	partial	NK-cell enteropathy-HE	Low-power sections of gastrointestinal mucosal biopsies show the lamina propria diffusely expanded by a dense cellular infiltrate that separates and displaces glands. The glands and surface epithelium are largely preserved, and there is no ulceration, necrosis or mass-forming destructive growth in this field. An adjacent fragment shows less involved mucosa. Cytologic features cannot be evaluated at this magnification; in conjunction with higher-power morphology and an NK-cell immunophenotype (CD56+, cytoplasmic CD3+, surface CD3-, CD5-, EBER-), these findings are compatible with NK-cell enteropathy.	https://imagebank.hematology.org/image/61914/nkcell-enteropathyhe?type=upload
61921	partial	NK-cell enteropathy-CD56	Scanning-power CD56 immunohistochemistry of multiple gastrointestinal mucosal biopsy fragments shows extensive CD56-positive infiltration, diffuse and intense in one fragment and patchy in the others, with negative gland profiles discernible within the stained lamina propria. The low resolution of the image does not permit evaluation of cytologic features, depth of involvement or angiodestruction. The distribution indicates a large mucosal NK-cell population; in conjunction with EBER negativity and a non-destructive histology, this is compatible with NK-cell enteropathy.	https://imagebank.hematology.org/image/61921/nkcell-enteropathycd56?type=upload
61922	partial	NK-cell enteropathy-HE	Sections of colonic-type mucosa show preserved crypt architecture with crypts separated by a lamina propria expanded by a moderately dense mononuclear infiltrate accompanied by conspicuous interstitial hemorrhage. There is no crypt destruction, cryptitis, crypt abscess or ulceration, and the surface epithelium is intact. Cytologic features of the infiltrate are not well assessed at this magnification. In conjunction with an NK-cell immunophenotype and EBER negativity, the superficial non-destructive infiltrate is compatible with NK-cell enteropathy.	https://imagebank.hematology.org/image/61922/nkcell-enteropathyhe?type=upload
61923	partial	NK-cell enteropathy	An immunohistochemical stain (antibody not specified) on colonic-type mucosa highlights a dense infiltrate of positive cells expanding the lamina propria and surrounding negative crypts. Intraepithelial positive cells are sparse, and crypt architecture is preserved. The specific marker cannot be determined from the image, so lineage cannot be assigned on this stain alone. When the infiltrate is CD56-positive with cytoplasmic CD3 and negative for CD5 and EBER, the findings support NK-cell enteropathy.	https://imagebank.hematology.org/image/61923/nkcell-enteropathy?type=upload
61925	partial	Beta-thalassemia trait-Blood	Peripheral blood smear shows red cells of fairly uniform size with mild hypochromia and mild poikilocytosis, including scattered teardrop and pear-shaped cells, occasional target cells and a few stomatocyte-like forms. Basophilic stippling, nucleated red cells and schistocytes are not seen. No leukocyte is present in the field to gauge red cell size, so microcytosis must be confirmed by the MCV. The findings are nonspecific but compatible with thalassemia trait; beta-thalassemia trait is supported by a high RBC count with low MCV and increased HbA2 on HPLC.	https://imagebank.hematology.org/image/61925/betathalassemia-traitblood?type=upload
61926	partial	Beta-thalassemia trait-Blood	Peripheral blood smear shows red cells that appear microcytic relative to a small lymphocyte, with relatively uniform size and mild poikilocytosis including occasional elliptocytes and teardrop-like forms. Hypochromia is mild, and target cells and basophilic stippling are not conspicuous in this field. White cells and platelets are unremarkable in this limited view. The findings are nonspecific but compatible with thalassemia trait; correlation with red cell indices (low MCV with high RBC count) and hemoglobin HPLC showing increased HbA2 is needed for a diagnosis of beta-thalassemia trait.	https://imagebank.hematology.org/image/61926/betathalassemia-traitblood?type=upload
61948	partial	EBV reactivation	Immunohistochemical stain (antibody not specified) shows numerous intermediate-to-large cells with strong membranous and cytoplasmic staining, scattered and in loose clusters among negative small lymphocytes. The positive population varies in size and does not form cohesive sheets. Because the marker is not identified, the image cannot be interpreted in isolation; within the EBV reactivation case it likely represents one of the lymphocyte subset markers highlighting activated cells in a reactive process.	https://imagebank.hematology.org/image/61948/ebv-reactivation?type=upload
61953	partial	ALCL-H&E	Low-power H&E section of lymph node shows a dense lymphoid area abutting a pale, hypocellular fibrotic to edematous zone containing scattered cells, with loss of recognizable follicular architecture in the field. Cytologic detail of the large cells is not resolvable at this magnification. The low-power appearance is nonspecific; in this case the diagnosis of ALK-negative anaplastic large cell lymphoma rests on the high-power hallmark cells and uniform strong CD30 expression.	https://imagebank.hematology.org/image/61953/alclhe?type=upload
61988	partial	Cutaneous intralymphatic CD30 pseudolymphoma: a reactive condition mimicking lymphoma	Composite of skin sections. H&E sections show a dermal lymphohistiocytic infiltrate beneath an intact epidermis, with dilated thin-walled channels containing intraluminal aggregates of larger mononuclear cells. The accompanying immunostains (markers not labeled) highlight positive cells within the dermis and a dense cluster within a vascular lumen, with other panels showing sparser staining. Because the markers are not identified, the lymphatic nature of the vessels (e.g., D2-40) and the CD30 status of the intraluminal cells cannot be confirmed from the image alone. Findings are compatible with intralymphatic aggregates of activated lymphoid cells, as in cutaneous intralymphatic CD30-positive pseudolymphoma, but the benign nature depends on clinical correlation, lack of a clonal T-cell population and clinical regression.	https://imagebank.hematology.org/image/61988/cutaneous-intralymphatic-cd30-pseudolymphoma-a-reactive-condition-mimicking-lymphoma?type=upload
61998	partial	Myeloma with Cyclin D1	Immunohistochemical stain (marker not labeled on the image) shows a diffuse, sheet-like infiltrate of uniform round cells with strong membranous staining in essentially all cells, replacing the normal architecture in this field. Only scattered unstained stromal elements are present. In the context of this case, the pattern is compatible with a membranous marker such as CD138 (plasma cells) or aberrant CD20, which is enriched in myeloma with t(11;14). Findings support extensive involvement by a plasma cell neoplasm; the specific marker should be confirmed from the source case.	https://imagebank.hematology.org/image/61998/myeloma-with-cyclin-d1?type=upload
61999	partial	Myeloma with Cyclin D1	Immunohistochemical stain (DAB; antigen not labeled) shows diffuse sheets of uniform cells with strong circumferential membranous staining, replacing nearly the entire field, with a rare negative large cell and small stromal spaces. In the context of plasma cell myeloma with t(11;14), the membranous pattern is compatible with CD138 highlighting a diffuse plasma cell infiltrate, or CD20, which is frequently expressed in t(11;14) myeloma. Cyclin D1 expression (nuclear) is not demonstrated in this image; the antigen should be confirmed with the case materials.	https://imagebank.hematology.org/image/61999/myeloma-with-cyclin-d1?type=upload
62001	partial	Myeloma with Cyclin D1	H&E section of bone marrow shows diffuse sheets of monotonous small to medium-sized cells with round, slightly eccentric nuclei, condensed chromatin and scant to modest cytoplasm, replacing normal hematopoiesis with only residual megakaryocytes and stroma. Definitive plasmacytic features are not clearly resolved at this magnification, and the cells have a lymphoid-like appearance. In the context of CD138-positive, cyclin D1-positive plasma cells with t(11;14), the findings are consistent with extensive involvement by plasma cell myeloma with small, lymphoplasmacytoid morphology, a recognized mimic of small B-cell lymphoma.	https://imagebank.hematology.org/image/62001/myeloma-with-cyclin-d1?type=upload
